,anom,cloud,lat,long,pbl,sat_alt,sat_lat,sat_long,sza,time
8147,0,,35.512474060058594,32.59469985961914,-0.0014341261703521013,829248.25,1.4698880910873413,44.51277160644531,16.973203659057617,b'2013-07-18T10:25:50.652914Z'
8148,0,,35.64817428588867,33.1639404296875,-0.11836150288581848,829196.125,1.9101588726043701,44.41409683227539,17.345815658569336,b'2013-07-18T10:25:58.141196Z'
8149,0,,35.770606994628906,33.71672439575195,-0.2410181760787964,829146.0,2.3504300117492676,44.31538772583008,17.706228256225586,b'2013-07-18T10:26:05.629463Z'
8150,0,,35.88179397583008,34.2572135925293,-0.33442625403404236,829098.375,2.790701150894165,44.21663284301758,18.057476043701172,b'2013-07-18T10:26:13.117733Z'
8151,0,,35.983314514160156,34.78922653198242,0.11635830253362656,829052.8125,3.2309720516204834,44.11783218383789,18.40229034423828,b'2013-07-18T10:26:20.606012Z'
8152,0,,36.076385498046875,35.3163948059082,0.05280359089374542,829009.6875,3.6712443828582764,44.01896667480469,18.743175506591797,b'2013-07-18T10:26:28.094309Z'
8153,0,,36.137176513671875,35.68436050415039,0.08007168769836426,828968.1875,4.11151123046875,43.92003631591797,18.98082733154297,b'2013-07-18T10:26:35.582578Z'
8154,0,,36.17831802368164,35.947509765625,0.14908844232559204,828929.5,4.551773548126221,43.82102966308594,19.150455474853516,b'2013-07-18T10:26:43.070862Z'
8155,0,,36.24057388305664,36.37020492553711,0.12357236444950104,828892.625,4.99202823638916,43.72194290161133,19.42254066467285,b'2013-07-18T10:26:50.559115Z'
8156,0,,36.312744140625,36.90389633178711,0.19520390033721924,828858.0,5.432281017303467,43.622764587402344,19.765596389770508,b'2013-07-18T10:26:58.047412Z'
8157,0,,36.37859344482422,37.447021484375,-0.39540061354637146,828825.6875,5.87252140045166,43.52348327636719,20.11400604248047,b'2013-07-18T10:27:05.535658Z'
8158,0,,36.43805694580078,38.00355911254883,-0.1442519873380661,828795.4375,6.312754154205322,43.42409896850586,20.470233917236328,b'2013-07-18T10:27:13.023939Z'
8159,0,,36.490787506103516,38.577880859375,-0.0052991341799497604,828767.375,6.752975940704346,43.32459259033203,20.83695411682129,b'2013-07-18T10:27:20.512228Z'
8160,0,,36.53614044189453,39.17488098144531,-0.019078200682997704,828741.5,7.1931867599487305,43.22496795654297,21.21713638305664,b'2013-07-18T10:27:28.000485Z'
8161,0,,36.57311248779297,39.800167083740234,-0.2588384449481964,828718.0625,7.633383750915527,43.125205993652344,21.614171981811523,b'2013-07-18T10:27:35.488766Z'
8162,0,,36.60022735595703,40.460296630859375,-0.11548296362161636,828696.375,8.073565483093262,43.025306701660156,22.032032012939453,b'2013-07-18T10:27:42.977035Z'
8163,0,,36.61543273925781,41.16309356689453,0.11056281626224518,828677.1875,8.513731956481934,42.92525863647461,22.47548484802246,b'2013-07-18T10:27:50.465313Z'
